id,text,domain,category,FinalOff,FinalCB
1.31E+18," ينص النظام الأساسي للدولة على ان اللغة العربية هي اللغة الرسمية للبلاد . ماهو معنى كلمة ' السيفتي ' ؟ ، ولماذا استخدام كلمات غير عربية من قبل الحساب الرسمي لشركة حكومية وببلد عربي .",News,Racial,no,no
1.31E+18, ينصب خريطة أمام منزله ... عاشت حكومة وشعبا وعاش شعبها الحر المقدام من فلسطين للكويت سلام,News,Racial,no,no
1.31E+18, ينعي وزير الثقافة والإعلام والعاملون بالوزارة الفنان المسرحي ياسر عبد اللطيف التجاني الذي انتقل إلى رحمة مولاه صباح اليوم,News,Racial,no,no
1.31E+18, ينيب وزير الدفاع محمد زكي لوضع اكليل من الزهور علي قبر جمال عبد الناصر لماذا ? ? ? اليس من الطبيعي انة السيسي يقوم بهذا العمل ام انة السيسي خايف من شيء تحديدا من داخل الجيش,News,Racial,no,no
1.31E+18, يهدد : “ الرد على أى هجوم سيكون أقوى ألف مرة ” إذا نفذت طهران اى عمليات اغتيال @USERNAME ,News,Racial,no,no
1.29E+18, يهود العرب أشد خطر على الامه العربيه حاخامات بني صهيون,News,Racial,yes,yes
1.31E+18," يهودية تنتمي لحزب نتنياهو التي تشارك في سرقة الأراضي الفلسطينية في الضفة تتهجم على النبي محمد صل الله عليه وسلم ، وبحماية من "" الجيش الإسرائيلي "" وتتهمه بالصرع وتنفي عنه النبوة ، و تشتمه بأنه قاتل ومغتصب للنساء ، وأن العرب أبناء ، ويجب ان يذهبو الى ، وتسب البدو ؟ ! !",News,Racial,yes,yes
1.31E+18," يومًا ما سيفهم الشعب المصري بأكمله أنك فعلت ما لا يستطيع أحد غيرك فعله "" الرئيس عبد الفتاح "" ✌ ️ 🇪 🇬",News,Racial,no,no
1.31E+18, يوم اسود في تاريخ امتنا كان الموقف بين صمت متآمر و استنكار ضعيف و شماتة لئم و نشوة خسيس,News,Racial,yes,no
1.29E+18, يوم اسود في تاريخنا 💔,News,Racial,no,no
1.31E+18, يوم اسود كوجوه الموقعين-واستسلام مجاني لكيان مغتصب وبصورة مهينة,News,Racial,yes,yes
1.29E+18, يوم أسود لتجار القضية الفلسطينة ..,News,Racial,no,no
1.31E+18, يوم أسود وطعنة من أنظمة عربية في الظهر .. هكذا وصف الفلسطينيون قيادة وشعبا ما حدث من توقيع لاتفاقيات التطبيع,News,Racial,no,no
1.29E+18, يوم تاريخي يوم عربي لحل ازمة دامت عقود هدر فيها دماء ومال ارهقت الدول العربية .. يوم تاريخي لنشر السلام,News,Racial,no,no
1.29E+18, يوم حزين على العرب,News,Racial,no,no
1.29E+18, يوم حزين على العرب والأمة الاسلاميه,News,Racial,no,no
1.29E+18, يوم حزين للعرب ومخزي ومثير للغضب,News,Racial,yes,no
1.31E+18," يؤكد حرص حكومة خادم الحرمين الشريفين على تمكين ضيوف الرحمن من داخل المملكة وخارجها ، من إقامة الشعيرة بشكل آمن صحيًا ، وبما يحقق متطلبات الوقاية والتباعد المكاني اللازم ؛ لضمان سلامة الإنسان وحمايته .",News,Racial,no,no
1.31E+18, 🇰 🇼 وجه خادم الحرمين الشريفين الملك حفظه الله بإقامة صلاة الميت الغائب على أخيه الراحل الشيخ ( رحمه الله ) بعد صلاة العشاء بـ الحرمين الشريفين .,News,Racial,no,no
1.31E+18, 🇱 🇧 السيد : لأول مرة لا يجرؤ الجنود الصهاينة على التحرك على الحدود بين و المحتلة - سنرى ما الذي سيحصل في الأيام والأسابيع المقبلة على الحدود مع فلسطين المحتلة,News,Racial,no,no
1.30E+18, 🇱 🇧 تحويل الجنّة الى جهنم .. موهبة سلطة النيترات والموت الوحيدة,News,Racial,yes,yes
1.31E+18," 🇱 🇧 عسا الامل يصبح للجميع فالكل في حركة ، وكم ابتغي ان اقاوم لكن الاهي لا يحمل السلاح . 🇱 🇧 فأنا لا استحق هذا الشرف ولم اصل الى رتبة مواطن . انتم شعب مختار وانا خائن . لا ليست جذوري من عمر نار لم تستطع احراقي ، لا ولست الارز والسنديان ، ولست الصنوبر والزيتون والغار والارجوان .",News,Racial,no,no
1.31E+18, 🇸 🇦 | الكويت 🇰 🇼 : 9 ربيع الأول 1438هـ / 8 ديسمبر 2016م : خادم الحرمين الشريفين الملك سلمان بن عبدالعزيز آل سعود - حفظه الله - مع الشيخ صباح الأحمد الجابر الصباح - رحمه الله - خلال زيارته الرسمية لدولة الشقيقة,News,Racial,no,no
1.31E+18, 🇾 🇪 | ناطق * في يوم رحيل أميرالكويت لا ننسى موقفه الداعم لمشاورات السلام وكان في كل لقاءمعه يفصح عن حبه لـ - حرص أمير الراحل على إطفاء نار الحرب في اليمن كان محل احترام وتقدير من الجميع العزيزولاحول ولا قوة إلابالله العلي العظيم,News,Racial,no,no
1.31E+18," 🌐 🌐 ✍ 🏻 السيد حسن نصرالله - الجماعات التكفيرية التي ظهرت في شمال لبنان كانت تحضر لعمل عسكري كبير ... * * ✍ 🏻 السيد حسن نصرالله - بعد "" اغتيال العصر "" الذي قامت به أمريكا واستهدفت الحاج قاسم سليماني وأبو مهدي المهندس ، ومطالبة الشعب العراقي بخروج الأمريكيين من العراق ، بدأت أمريكا",News,Racial,no,no
1.31E+18, 🌹 فرق جميل جلسة مميزه 🌹 مع الدكتورة / نيره عبد اللطيف 💉 للحجز والاستفسار ☎ ️ 9200006 10 واتس اب 📲 05828583 42,News,Racial,no,no
1.31E+18," 🎙 | الليلة ننتظركم في بعد التوقف امس نظرا لحاله الحداد على الشيخ يرحمه الله ، اذكروه بدعوه ، ابوناصر ترك اثرا طيبا وذكرى عطره في نفوس الجميع ابتدأ من والدنا خادم الحرمين اطال الله عمره وصولا الى كل افراد الشعب السعودي والعربي .",News,Racial,no,no
1.31E+18," 👇 انشودة طفل هندي : قانون واحد لمانيشا قانون واحد لأدفاني قانون واحد لريا قانون واحد لـ Kangana قانون واحد لعمر خالد قانون واحد لكابيل ميشرا أمة واحدة ، قوانين عديدة لا عدالة في الهند مودي",News,Racial,no,no
1.31E+18," 💚 وثقافتها من أقرب الثقافات العربية الى جيلي ، نشأنا ونحن نقرأ مجلاتها ونشاهد مسرحياتها ومسلسلاتها ، لا ثقافة عربية أقرب منها الينا سوى المصرية 💚 . رحم الله ميتهم وجعل مثواه الجنة 🙏 🏻",News,Racial,no,no
1.31E+18, 💫 بطاقة تهنئة 💫 تتقدم بالتهنئة للطالبة ( زهرة عبد الرحمن صديق ) من حلقات مركز لختمها كاملًا,News,Racial,no,no
1.31E+18, 📌 السودان ستطبع 👊 لكن بتتفق علي المبلغ ☹ حسبنا الله ونعم الوكيل في حكام باعوا فلسطين بثمن بخس لعنكم الله 👊,News,Racial,yes,no
1.31E+18, 📌 لا يحق للمؤجر قطع التيار الكهربائي أو قطع الماء على المستأجر دون أمر قضائي لمخالفته للنظام والآداب العامة والتوجيهات العامة للدولة .,News,Racial,no,no
1.31E+18, 📍 علاج كسر و للسيد قاسم الشطناوي مع الدكتور البقاعي ! للاستفسار 📱 : 00962775252 444 / 00962799965 888 🙂 نستقبلكم بفرعينا,News,Racial,no,no
1.31E+18," 📚 درس "" للنساء "" ، بعنوان : "" قراءة في صحيح مسلم "" . 🎙 الواعظة / سميرة الشيزاوي . 🗓 اليوم الأربعاء . 🕰 الساعة : 7 - 8 مساءً . 📱 منصة برنامج زووم Zoom 💻 الرابط : . .",News,Racial,no,no
1.31E+18, 🔥 الحديدة - انكسار زحف لمرتزقة العدوان على شرق وجنوب مدينة الدريهمي المحاصرة في خرق لاتفاق السويد ... * * 🚨 عاجل 🚨 🔥 مصدر في مدينة الدريهمي المحاصرة - احتراق عدد من منازل المواطنين نتيجة قصف قوى العدوان لها بالمدفعية خلال الزحف على المدينة ... *,News,Racial,no,no
1.31E+18, 🔴 | مراسل صفا : اندلاع مواجهات بين قوات الاحتلال والشبان في حي عبيد بقرية العيسوية بالقدس المحتلة,News,Racial,no,no
1.31E+18," 🔴 أحد أقارب الطفل المنحور زكريا : تم صدور حكم الإعدام بحق قاتل الطفل زكريا الجابر ، القاتل الذي ارتكب هذه الجريمة بأبشع الصور في نحرًا أمام والدة الطفل في جمادى الأولى من عام ١٤٤٠ هـ .",News,Racial,no,no
1.31E+18," 🔴 دخل مصطلح "" إن شاء الله "" بلهجة عربية مكسرة من - @USERNAME  المناظرة الأولى مع @USERNAME  🔴 في رده التهكمي عليه بوعده بنشر قسائم دفع الضرائب التي يرفض كشفها بعد اتهام نيويورك تايمز له بعدم دفع ضرائب لسنوات ! 📌 سأله بايدن باستهزاء : متى ستكشف عن ضرائبك "" إن شاء الله "" !",News,Racial,no,no
1.31E+18, 🔴 قصف يستهدف مقرا للحزب الديمقراطي الايراني المعارض في اربيل بثلاثة صواريخ,News,Racial,no,no
1.31E+18, 🔴 قطع السير امام سرايا طرابلس,News,Racial,no,no
1.31E+18, 🔴 مجلس الوزراء يعقد جلسته ـ عبر الاتصال المرئي ـ برئاسة خادم الحرمين .. قرارات مهمة,News,Racial,no,no
1.31E+18, 🔴 🇸 🇾 سانا : 9 شهداء مدنيين بإعتداء ارهابي نفذه تنظيم داعش بريف حماة الشمالي الشرقي,News,Racial,no,no
1.29E+18, 😂 😂 😂 المفروض تبقى هادم التاريخ ‘ بائع الجغرافيا ‘ صانع الفقر ‘ شافط خير البلد,News,Racial,yes,yes
1.29E+18," 😂 😂 😂 في ناس بيباركوا للمسلمين انو هذا الاتفاق حيخليهم يصلوا بالقدس ، ، ، اكيد اكيد صلاة مقبوله ياذن الله",News,Racial,no,yes
1.29E+18, 😆 😆 😆 التطبيع هو انتم الجبانيه اذا تلكونهم بطياره البوبجي تنزلون مخانثه ماراديين عليهم رساله وات ساب العرب الخونه,News,Racial,yes,yes
1.31E+18, 🚨 .. عبد العزيز العفالق رئيساً لرابطة دوري المحترفين السعودي خلفاً للمستقيل مسلي آل معمر .,News,Racial,no,no
1.31E+18, 🚨 : أبو أحمد فؤاد : - الجبهة ردّت على اغتيال الأمين العام الرفيق أبو علي مصطفى بتصفية وزير السياحة الإسرئيلي رحبعام زئيفي وكان هذا لأول مرة يتم بهذا المستوى - تلك المرحلة هي المشرقة في تاريخنا التي نعتز بها كثورة ومقاومة فلسطينية لأنّ الحاضنة كانت جمال عبد الناصر ونظامه,News,Racial,no,no
1.31E+18," 🚨 : أبو أحمد فؤاد : - ما يجري اليوم هو ليس تطبيع بل عبارة عن تحالف ، ولا نستبعد بكل صراحة أن نجد طائرات إماراتيّة تقصف غزّة ، وطائرات سعوديّة تقصف حزب الله - نحمّل أي أحد تحالف مع العدو الصهيوني مسؤولية أي ذبح للشعب الفلسطيني في الأرض المحتلة",News,Racial,no,no
1.31E+18," 🚨 : أبو أحمد فؤاد : 👈 العنوان في تلك المرحلة كان أن العدو الصهيوني هو عدو المنطقة بأكملها ، وكما قال عبد الناصر أن القضية الفلسطينية هي القضية المركزية لكل الأمة العربية 👈 كان عبد الناصر يسعى للوحدة العربية من أجل مناهضة الهجمات الإمبريالية الصهيونية على أمتنا بشكلٍ عام",News,Racial,no,no
1.31E+18," 🚨 : أبو أحمد فؤاد : 👈 كانت الوحدة السورية المصرية بارقة أمل والجماهير العربية من الخليج إلى المحيط كانت مشدودة إلى هذا الحدث الهام جدًا 👈 جرى التآمر على عبد الناصر واغتياله عبر تسميمه كما كُتب بعد ذلك ، ورحلت معه المفاهيم والمبادئ التي ضربها النظام الذي جاء بعده",News,Racial,no,no
1.31E+18," 🚨 : نائب الأمين العام للجبهة الشعبية لتحرير فلسطين أبو أحمد فؤاد : - البعض ينزعج من آرائنا لأننا نقول دائمًا أنّنا نريد الشراكة ، وأي حلول ثنائيّة لن توصلنا لما نريد - نؤكّد أنّنا جميعًا شركاء في المعركة والمواجهة وفي إعادة بناء منظمة التحرير على أسس ديمقراطية",News,Racial,no,no
1.31E+18, 🚨 : نائب الأمين العام للجبهة الشعبية لتحرير فلسطين أبو أحمد فؤاد : - هذا الكيان لا يستهدف الفلسطينيين وحدهم بل الأمة بأسرها وفي المقدمة منها مصر - كان عبد الناصر يهيئ كل إمكانيات مصر حتى يخوض المعركة ضد هذا الكيان المعتدي على فلسطين,News,Racial,no,no
1.31E+18, 🚨 : نائب الأمين العام للجبهة الشعبية لتحرير فلسطين أبو أحمد فؤاد : 👈 في الانتفاضة الثانية أبدع شعبنا بكل الوسائل والأشكال التي كانت مفتوحة في الصراع مع العدو 👈 هذا الشعب عظيم ولديه مخزون كبير جدًا يمكّنه من الابداع باستمرار إذا توفّرت القيادة والمرجعية الواحدة,News,Racial,no,no
1.31E+18, 🚨 : نائب الأمين العام للجبهة الشعبية لتحرير فلسطين أبو أحمد فؤاد : 👈 نحن كجبهة لدينا استعداد كامل لأن نذهب إلى آخر الطريق حتى نصل إلى حلول قائمة على أسس سياسيّة صحيحة تكفل وجود قيادة ومرجعية واحدة وبرنامج سياسي واحد,News,Racial,no,no
1.31E+18," 🚨 متابعة شركة ديزني تسرح ٢٨ ألفاً من موظفيها بعد إغلاق المدن الترفيهية الخاصة بها تزامناً مع انتشار عدوى . في رسالة تم إرسالها للموظفين ، وضحت الشركة أنها لاتستطيع الاستمرار بدفع الرواتب والتأمين الصحي لموظفيها نظير الهبوط الحاد في المبيعات .",News,Racial,no,no
1.31E+18, 🛑 ⚡ ️ فجر غد الخميس الاوربي يتوقع نشوء سحابه قوية تؤثر على شمال بامطار غزيرة ⛈ سرعة الرياح في محور السحابه عاليه على اثرها قد تتسبب في ارتفاع الامواج ورياح هابطة واثارة بعض التكونات لسواحل القريبة منها والله اعلم,News,Racial,no,no
1.31E+18," 🛑 قناة العراقية الفضائية تنشر ماحققته ثورة تشرين 1 : استقالة حكومة عادل عبد المهدي 2 : إقرار قانون الانتخاب وفق نظام الدوائر المتعددة . 3 : إقرار قانون مفوضية الانتخابات ، وتغيير أعضاء المفوضية . 4 : تحديد موعد لانتخابات مبكرة في حزيران 2021 يتبع ... ⬇ ️ ⬇ ️",News,Racial,no,no
1.31E+18, 🛑 مصطفى الكاظمي يكلف عبد الوهاب الساعدي بمهمة ايجاد الرواتب وتوزيعها على الموظفين,News,Racial,no,no
1.31E+18, 🛑 🛑 لتأكيد الخبر 👇 👇 عضو اللجنة المالية النيابية عبد الهادي السعداوي : رواتب الموظفين ستوزع بشكل كامل خلال الأسبوع الجاري,News,Racial,no,no
1.31E+18, 5 آلاف شاب أعمارهم بين 25 و44 عاماً؟. 88 ألف إصابة سجلت في 1200 حرم جامعي منذ بداية سبتمبر. الشباب نقلوا الفيروس إلى الأكبر سناً.. ما تسبب في زيادة الإصابات والوفيات. يمثلون أكثر من 20% من جميع حالات الإصابات في أميركا,News,Racial,no,no
1.31E+18, eإطلاق نار على الأهالي واشتباكات مع الشرطة في كهكيلويه وبوير أحمد • يحصد أرواح 400 عامل في صناعة النفط الإيرانية • نائب جرجان : لم يمنح نواب البرلمان أنفسهم درجة إيجابية حتى الآن 📄,News,Racial,no,no
1.31E+18, الإعدام لـ6 من أعضاء خلية إرهابية بالشرقية بتهمة قتل عدد من رجال الشرطة,News,Racial,no,no
1.31E+18," السودان ، والشام ، والعراق ، وشاركت في أكثر الفتوحات . وكان لجهينة دور واضح في أحداث التاريخ العباسي في ثورات الطالبين في الحجاز ، ولا سیما ثورة محمد بن عبد الله بن الحسن ذي النفس الزكية ، حينما خرج على الخليفة أبي جعفر المنصور من رضوی بينبع ، إذ ساندته مساندة كبيرة .",News,Racial,no,no
1.31E+18," السيد حسن نصر الله: بعد “اغتيال العصر” الذي قامت به أمريكا واستهدفت الحاج قاسم سليماني وأبو مهدي المهندس، ومطالبة الشعب العراقي بخروج الأمريكيين من العراق، بدأت أمريكا من جديد بإحياء داعش في العراق و سوريا و لبنان",News,Racial,no,no
1.31E+18," الصاروخ الذي قتل 3 أطفال وامرأتين.. الداخلية العراقية تعلن ""الوصول للجناة""",News,Racial,no,no
1.31E+18, الصليبي العربي المجرم يرى كل المسلمين دواعش لعنه الله وهو الذي ذبح الآلاف نن المسلمين في سوريا و صبرا وشاتيلا. الصليبي العربي مجرم عابر للحدود وإرهابي يعمل بالوكالة لأسياده من وراء البحار لبنان,News,Racial,yes,yes
1.31E+18, اليوم شفت محمد علي كلامه احيى ذكرى رابعة حينما التفت جميع الطوائف الدينية و الا دينية حول المسجد في ميدان رابعة تضامناً مع المسلمين وانقلب حينها العسكر واحدث مجزرة و قتل الرئيس الشرعي لجمهورية مصر العربية . ليعود الان وللمره الاخيرة في عهده المجرم السيسي لميدان التحرير !,News,Racial,yes,yes
1.31E+18, أحد نجوم مسلسلَي مرايا و بقعة_ضوء ...توفاه الله وفاة الفنان السوداني ياسر عبد اللطيف وهو خريج المعهد العالي للفنون المسرحية في دمشق شارك في عدد كبير من المسلسلات السورية أستقر في سوريا منذ عام 1991,News,Racial,no,no
1.31E+18, أردوغان وجونسون يبحثان سبل تعزيز العلاقات الثنائية وتطورات شرقي المتوسط وقضايا إقليمية على رأسها التوتر الحاصل بسبب الهجمات الأرمينية على أذربيجان,News,Racial,no,no
1.31E+18, تركيا تصب الزيت على نار الحرب .. ودعوات دولية لحل النزاع سلميا بين أرمينيا و أذربيجان,News,Racial,no,no
1.31E+18, عاجل| المرصد السوري لحقوق الإنسان: داعش قتل 85 من الجيش السوري والميليشيات الموالية له خلال شهر.,News,Racial,no,no
1.31E+18, قاعدة: اذا شفت قناة_الجزيرة (الخبيثه) تحاول تثير العاطفه نحو فلسطين فأعلم بأن الغرض تجنيد مقاتلين لـ تركيا احذر,News,Racial,yes,yes
1.31E+18, قطع السير تحت جسر المطار باتجاه مستديرة السفارة الكويتية وحركة المرور كثيفة في المحلة,News,Racial,no,no
1.29E+18, كانت ولازالت العرب تمدح ضحوك السن وتجعله دليلاًعلى سعة النفس وسخاوة الطبع وبسامة الوجه,News,Racial,no,no
1.29E+18," كل جسد ينزف لـ يموت إلا "" فلسطين "" فـ هي تنزف لـ تعيش .. ! !",News,Racial,no,no
1.31E+18, كورونا يستهدف ليفربول .. هدد مسيرة التتويج وضرب الصفقات الجديدة,News,Racial,no,no
1.31E+18," مقابلة تلفزيونية هامة علي قناة بي بي سي عربي للتعليق علي المناظرة الرئاسية الاولي بين ترامب و بايدن في السباق الانتخابي و تقييم اداء كلاهما في هذه المناظرة الساخنة, الصاخبة. ارجو المشاهدة و المشاركة.",News,Racial,no,no
1.31E+18, منظمة العفو الدولية تندد باعدام المجرمين في تونس و ترحب باعدام الاسلاميين في مصر . يلعن ابو اللي يصدقكم,News,Racial,yes,yes
1.29E+18, نتطلع لمزيد من الجهد للتوصل لحل عادل وشامل للفلسطينيين,News,Racial,no,no
1.31E+18, هاشتاجات اللجان بتاعه الاخوان الارهابيه الي شغاله ضد مصر من تركيا و قطر وصلت لمرحله غير مسبوقه من القذارة و الانحطاط مافيش حد محترم مصري او عربي يقبل ده ... مطلوب إجراءات حاسمه كن الجهات المسئوله فوريه,News,Racial,yes,yes
1.29E+18, بالأمس كان الإخونجية يشتمون العرب به ويكررون إنجازاته الكاذبة . واليوم يشحذون به حتى عند المعوزين . نسأل الله أن يزيدهم ذل على ذل,News,Racial,yes,yes
1.31E+18," بالصور | نجاة عميد كلية الإمام الأعظم في كركوك "" سامي زاير "" من محاولة اغتيال ؛ بعد استهداف سيارته بعبوة ناسفة",News,Racial,no,no
1.31E+18, بالفيديو : اطلاق نار كثيف في طرابلس تحية لشهداء الجيش,News,Racial,no,no
1.31E+18," بالنسبة الى ايران ، الايراني كان مسلم او كافر او يهودي اذا وصل الحكم اول ما يقوم به هو محاربة الدول العربية",News,Racial,yes,yes
1.29E+18, بإذن الله النصر للمسلمين ابدا ودائما وبإذن الله نهاية اليهود امثال نتنياهو ومحمد بن النعاشة جنهم وبئس المصير,News,Racial,yes,yes
1.30E+18," بإفتعالهم الحريق هذا ، ها هم يمحون آخر أدلة إجرامهم . يعبثون بمسرح جريمتهم محاولين كسر عنفوان الشعب اللبناني العظيم .",News,Racial,yes,no
1.29E+18, بدال م تتهمونه بالتطبيع والخيانه افهموا الامارات شو سوت الامارات عطت الفلسطينين فرصه من ذهب عشان يحافظون ع اراضيهم,News,Racial,no,no
1.29E+18," بداية دخول المشروع الصيهوني لعمق الجزيرة العربية من بوابة الامارات للأسف ، اما عذرهم ف هو اقبح من ذنبهم",News,Racial,yes,yes
1.29E+18, بداية لا سامح الله كل عربي يشهد تلك الأيام صامتاً مقيد فاه بالأكاذيب والمبررات الفارغة بل لعنهم الله جميعاً,News,Racial,yes,yes
1.31E+18, بداية من فجر يوم غد الأربعاء ستكون المدة بين الأذان والإقامة لصلاتي الفجر و العصر 20 دقيقة,News,Racial,no,no
1.30E+18, بدك ماتتفق معو بالتاريخ وتحب التّحريف أنت حرّ بس يلعن أبو اللي بِشد عمشدكن ولك كل شي في فاسدين بالبلد,News,Racial,yes,yes
1.31E+18," بدنا نحترم بعضنا الله يخليكن ، الانسان بيغلط والله بتوب علي ، معقول نحنا عبيد الله مش رح نتوب على بعض ؟ ؟ ؟",News,Racial,no,no
1.30E+18," بس حدا يفهمني ، ليش علم لبنان صار اسود ؟ انو هيدا علم المظاهره هلق . يلا مصيرنا متل سورية",News,Racial,no,no
1.29E+18, بس ما افهم واذا جهلت عن هالنقطه صححوا لي كلامي ! هل راح يتعايشون مع الخليج العربي ونشوفهم بيوم بينا ؟,News,Racial,no,no
1.30E+18, بشرفكون ولعو شي تاني غير المرفأ ... زهقنا نار من مطرح واحد,News,Racial,no,no
1.31E+18, بصوا بقا احنا معاك ياريس فى محاربة اى شئ اخوان ارهاب عفاريت زرق .. لكن تترك وزير فاشل يبوظ عيالنا ويضحك علينا لا والف لا,News,Racial,yes,yes
1.29E+18, بطل من ورق ينفخ فيه الاعلام ويتابعه مهابيل العرب من الاخوان والليبرالية . كل يوم عنده قصة بطولة من خياله,News,Racial,yes,yes
1.29E+18, بعد ١٠ أيام على الفاجعة الأليمة ننعي اليكم فقيد تفجير مرفأ بيروت الشهيد الحاج حسين عبد الرحيم بشر ... في جنان الخلد,News,Racial,no,no
1.29E+18, بعد الحديث عن داعش .. خطّة أمنية للداخلية الليبية لتأمين مدن الجنوب الشرقي داعش يعود لرصّ صفوفه وتوسيع قدراته بهدوء,News,Racial,no,no
1.29E+18, بعد إجبار عرب 48 على الإنضمام إلى إسرائيل .. انضم إليها طوعا عرب 2020,News,Racial,no,yes
1.31E+18, بعد في شي ما عملتوا من فقر ذل تجويع ترهيب تشبيح غلاء فاحش مواد متفجرة انفجار هائل قتلى بالمئات وجرحى بالآلاف,News,Racial,yes,yes
1.29E+18," بعد في شي وزير خارجية أو مسؤول أجنبي ما زارنا ليوجدوا حل للبنان ؟ مع الأسف : "" نحن دولة بتنحكم وما بتحكم """,News,Racial,yes,yes
1.30E+18, بعد كل عملية انفجار كبيرة في دولة عربية .. يحدث سلام في دولة اخرى مع اسرائيل 😂 شالوم,News,Racial,yes,yes
1.29E+18, بعد مدة من الزمن سيدخل الصهيوني الى الامارات بدون فيزة او تأشيرة ويقف الملايين من ابناء الوطن العربي في الطابور,News,Racial,yes,yes
1.29E+18, بعض العرب ودولها اشد خطرا من اليهود انفسهم ولو خيرت ابليس نفسه من يختار صديقا لاختار بعض الدول العربيه,News,Racial,yes,yes
1.29E+18, بفضل الله كنت أكرر ان صهيون العرب واخطر من الكيان الصهيونى نفسه,News,Racial,yes,yes
1.29E+18, بقضيه خاشقجي كنا نعرف نفرق بين الادمي والمرتزق المطبل واليوم بقضيه فلسطين صرنا نعرف نفرق بين المسلم والكلب,News,Racial,yes,yes
1.29E+18, بكرا مع الأيام بتنسوا انّو التطبيع خيانة و بتعرفوا انّو العرب كلهم تطبيع,News,Racial,yes,yes
1.29E+18, بكل صراحه اغلب العالم الإسلامي تحكمه انظمه استبدادية قمعت شعوبها من إيران إلى الخليج والشام والمغرب العربي,News,Racial,yes,yes
1.29E+18," بمجرد أن تقول "" حسبي الله ونعم الوكيل "" يرد اللّه عليك "" وعزتي وجلالي لأنصرنك و لو بعد حين "" ربي ينصركم خاوتنا الفلسطين",News,Racial,no,no
1.31E+18, بوزك قطع نصيب طيزك,News,Racial,yes,yes
1.29E+18, تباً لسياسه التي تجعلك رخيص تخضع وترضخ لقتلت اخوانك المسلمين تباً لسياسه التي تجعلك ذليل خوار,News,Racial,yes,yes
1.29E+18," تباً لقوم أشداء على المسلمين ، رحماء على اليهود والكفار",News,Racial,yes,yes
1.29E+18, تباً لكم يا حثالة العالم كله لعنة الله عليكم يا شياطين العرب,News,Racial,yes,yes
1.29E+18, تبا للخونة العرب إلى مزبلة التاريخ,News,Racial,yes,yes
1.29E+18," تبعيات كارثة إنفجار مرفأ بيروت ستكون قاتلة على من بقي ، الجوع والفقر الشديد بإنتظارهم في الأسابيع المقبلة",News,Racial,no,no
1.29E+18, تبغى سيره ذاتيه تلفت الانتباه لعملك 🤗 🌹 😍 لعملها عربي إنجليزي صفحة واحده بتقنيه الـHtml + CSs ✌ 🏻 💐 وتسليمك جاهزه للطباعه,News,Racial,no,no
1.29E+18, تجنب الاخطاء الشائعة في تعليم القراءة وعلم طفلك ببساطة تكرما انشر لتعم الفائدة لجميع المسلمين,News,Racial,no,no
1.29E+18, تحيا الامة العربية .,News,Racial,no,no
1.29E+18, تحيا مصر RT @USERNAME  : الرئيس عبد الفتاح يجتمع مع رئيس مجلس الوزراء وعدد من الوزراء والمسؤولين,News,Racial,no,no
1.29E+18, ترامب : اتفاق سلام تاريخي بين إسرائيل والإمارات العربية المتحدة,News,Racial,no,no
1.31E+18, ترامب : أردت اغتيال بشار الأسد لكن ماتيس عارض الفكرة,News,Racial,no,no
1.30E+18, ترامب يروي تفاصيل كيف قتل الزعيم الكوري الشمالي كيم جونغ أون عمه,News,Racial,no,no
1.29E+18, تركيا اصبحت أمل المسلمين وكل مستضعفين العالم وسيف مسلول صارم على رقاب الظالمين .,News,Racial,no,no
1.29E+18, تركيا الان هي الدولة المتصدره للدفاع عن المسلمين في كل مكان . بقدر المستطاع لديها . بقيادة الزعيم الطيب رجب,News,Racial,no,no
1.29E+18, ترمب : نعمل على بلورة اتفاق بين إسرائيل والفلسطينيين وسيكون مرضيا جدا,News,Racial,no,no
1.29E+18, تسجيل أول إصابة بكورونا في مخيم للمهاجرين في اليونان,News,Racial,no,no
1.31E+18, تسلم البطن اللي شالتك بنت ب 100راجل نوعدك ياجدع بنات مصر هنعمل الثوره وهنردلك حقك ونهين اللي فكر يهينك,News,Racial,no,no
1.31E+18, تطبيعكم مهزلة .. و فوقها وزيركم مصخره بعد .. إلى أين تتجهون بالأمة الإسلامية ؟ ؟ .. ستبقى فلسطين في قلوبنا,News,Racial,yes,yes
1.29E+18, تعرّض عبد الهادي العامري للإغتيال وهو في حالة حرجة ننتظر الإحتفال برحيله 🤔,News,Racial,no,no
1.29E+18, تعريف التطبيع : - هو التقاء صهاينة العرب مع صهاينة اليهود,News,Racial,yes,yes
1.29E+18, تفجيرات اسقطت قناع بذلت الشياطين جهد في تلميعه وشاهد العرب وجه ابليس الرجيم الذي يهيئونه بإن يكون قديس الشرق,News,Racial,yes,yes
1.29E+18," تقول العرب اول "" تموت الحره ولا تأكل بثدييها "" وانا اشوف بعض الرجال باع ارضه واشتغل مطبلچي عشان رولكس ياشينها",News,Racial,yes,yes
1.29E+18, تم نقل الرائد باتريك عبيد من شعبة المعلومات في قوى الامن الداخلي ليترأس مكتب مكافحة الجرائم المعلوماتية مكان المقدم البير خوري .,News,Racial,no,no
1.29E+18, تمثال المهاجر اللبناني بقي شامخاً و لم يتأثر بالإنفجار,News,Racial,no,no
1.29E+18, تهميش حسابات الخونة العرب الجهلة الذين ينادون للتطبيع واغلاقها وتبليك متابعيها هو واجب إنساني ووقفة فاصلة ضد التطبيع .,News,Racial,yes,yes
